customer_id,experiment_group,converted,revenue,loyalty_tier,device_type
37632,Control,0,0.0,Bronze,mobile
37633,Control,1,2703.22,Bronze,mobile
37634,Variant_A,1,4370.88,Bronze,mobile
37635,Control,1,10335.5,Bronze,desktop
37636,Variant_B,1,422.1,Bronze,mobile
37637,Variant_A,0,0.0,Bronze,mobile
37638,Control,1,2056.37,Silver,mobile
37639,Control,1,501.66,Bronze,mobile
37640,Control,1,2437.2,Silver,desktop
37641,Control,1,705.92,Silver,mobile
37642,Variant_B,1,269.64,Bronze,mobile
37643,Control,0,0.0,Bronze,mobile
37644,Variant_B,1,1253.75,Bronze,mobile
37645,Control,1,5815.44,Silver,mobile
37646,Variant_A,1,1547.0,Silver,mobile
37647,Variant_B,1,1466.8000000000002,Bronze,mobile
37648,Variant_A,1,0.0,Bronze,mobile
37649,Control,0,0.0,Bronze,desktop
37650,Control,1,347.34,Silver,mobile
37651,Control,1,12569.27,Silver,mobile
37652,Variant_A,1,9647.64,Bronze,mobile
37653,Control,0,0.0,Silver,mobile
37654,Control,1,1530.5,Bronze,mobile
37655,Variant_B,0,0.0,Silver,desktop
37656,Variant_A,1,1435.35,Bronze,mobile
37657,Control,1,130.56,Silver,mobile
37658,Variant_A,1,5832.33,Gold,mobile
37659,Variant_B,1,3468.66,Gold,mobile
37660,Control,1,5136.48,Bronze,desktop
37661,Control,1,288.24,Bronze,mobile
37662,Control,1,2931.4800000000005,Bronze,mobile
37663,Control,1,3365.49,Bronze,desktop
37664,Control,1,3159.8,Bronze,mobile
37665,Variant_A,1,13379.279999999999,Bronze,mobile
37666,Control,1,3430.44,Bronze,mobile
37667,Variant_A,1,622.18,Bronze,mobile
37668,Variant_A,0,0.0,Bronze,mobile
37669,Control,1,877.8000000000001,Bronze,mobile
37670,Control,1,140.92999999999998,Bronze,mobile
37671,Variant_A,1,0.0,Silver,mobile
37672,Variant_B,1,3066.56,Silver,mobile
37673,Control,1,3355.5600000000004,Silver,mobile
37674,Control,0,0.0,Bronze,desktop
37675,Variant_A,0,0.0,Bronze,mobile
37676,Variant_A,1,3507.9199999999996,Bronze,mobile
37677,Control,1,346.46,Bronze,mobile
37678,Variant_B,0,0.0,Bronze,mobile
37679,Variant_A,0,0.0,Platinum,mobile
37680,Variant_B,0,0.0,Bronze,mobile
37681,Control,1,16679.52,Bronze,mobile
37682,Control,1,871.5200000000001,Bronze,mobile
37683,Control,0,0.0,Silver,mobile
37684,Control,0,0.0,Silver,desktop
37685,Control,0,0.0,Silver,mobile
37686,Control,1,0.0,Silver,mobile
37687,Control,1,2647.4,Bronze,mobile
37688,Variant_A,1,16336.0,Bronze,mobile
37689,Control,0,0.0,Silver,mobile
37690,Variant_B,1,0.0,Bronze,desktop
37691,Control,0,0.0,Bronze,mobile
37692,Control,1,7537.75,Bronze,mobile
37693,Control,0,0.0,Silver,mobile
37694,Variant_A,1,5718.93,Silver,mobile
37695,Control,1,10328.85,Gold,mobile
37696,Control,1,2457.52,Bronze,mobile
37697,Variant_A,1,0.0,Bronze,mobile
37698,Control,0,0.0,Silver,mobile
37699,Control,1,0.0,Bronze,mobile
37700,Variant_A,1,0.0,Silver,mobile
37701,Control,1,3500.37,Bronze,mobile
37702,Control,1,134.19,Gold,mobile
37703,Control,1,404.32,Bronze,desktop
37704,Control,0,0.0,Bronze,mobile
37705,Control,1,1285.0,Bronze,mobile
37706,Control,1,5672.9,Bronze,mobile
37707,Control,0,0.0,Silver,mobile
37708,Control,1,4756.92,Platinum,mobile
37709,Control,0,0.0,Silver,mobile
37710,Control,0,0.0,Bronze,mobile
37711,Control,1,3884.22,Bronze,mobile
37712,Control,1,4010.4,Gold,mobile
37713,Control,0,0.0,Platinum,desktop
37714,Control,0,0.0,Bronze,desktop
37715,Variant_A,1,10790.48,Gold,mobile
37716,Control,1,1528.56,Bronze,mobile
37717,Control,1,11043.68,Bronze,mobile
37718,Control,1,3568.81,Gold,mobile
37719,Control,1,1099.0,Bronze,mobile
37720,Variant_B,1,1970.87,Bronze,mobile
37721,Control,1,863.1899999999999,Bronze,mobile
37722,Variant_B,1,3511.2,Silver,mobile
37723,Variant_A,1,4383.6,Silver,mobile
37724,Control,0,0.0,Bronze,desktop
37725,Control,1,3079.36,Bronze,mobile
37726,Control,1,4396.71,Silver,mobile
37727,Control,0,0.0,Bronze,mobile
37728,Control,1,1527.9,Bronze,desktop
37729,Control,1,91.80000000000001,Bronze,mobile
37730,Variant_B,1,1164.48,Bronze,mobile
37731,Variant_A,1,1020.96,Bronze,mobile
37732,Control,0,0.0,Bronze,mobile
37733,Control,0,0.0,Bronze,mobile
37734,Control,1,802.71,Bronze,mobile
37735,Variant_A,1,1097.1000000000001,Silver,mobile
37736,Variant_B,0,0.0,Bronze,mobile
37737,Control,0,0.0,Bronze,mobile
37738,Control,0,0.0,Bronze,mobile
37739,Control,0,0.0,Silver,mobile
37740,Control,1,1725.3,Bronze,mobile
37741,Variant_A,0,0.0,Bronze,mobile
37742,Control,1,1203.0,Silver,mobile
37743,Control,1,2625.4800000000005,Silver,mobile
37744,Control,0,0.0,Bronze,desktop
37745,Control,1,173.12,Silver,mobile
37746,Control,1,2869.71,Bronze,desktop
37747,Variant_A,1,143.4,Bronze,mobile
37748,Control,1,3834.39,Silver,desktop
37749,Control,1,2704.17,Bronze,mobile
37750,Variant_B,1,7495.2,Bronze,desktop
37751,Control,1,595.98,Bronze,mobile
37752,Control,1,4550.0,Bronze,mobile
37753,Control,0,0.0,Bronze,mobile
37754,Control,1,331.54,Bronze,mobile
37755,Control,1,1077.36,Bronze,desktop
37756,Control,0,0.0,Silver,mobile
37757,Control,0,0.0,Bronze,mobile
37758,Control,0,0.0,Bronze,desktop
37759,Variant_A,1,3073.25,Silver,mobile
37760,Variant_B,1,4474.06,Bronze,mobile
37761,Variant_A,1,403.24,Silver,mobile
37762,Control,1,1624.8799999999999,Bronze,mobile
37763,Control,1,1683.34,Silver,desktop
37764,Variant_B,1,2737.9799999999996,Bronze,mobile
37765,Control,0,0.0,Bronze,mobile
37766,Control,1,0.0,Silver,mobile
37767,Control,1,653.94,Silver,mobile
37768,Control,0,0.0,Bronze,mobile
37769,Variant_B,1,931.36,Gold,desktop
37770,Control,0,0.0,Gold,mobile
37771,Control,0,0.0,Bronze,mobile
37772,Variant_A,1,228.48000000000002,Bronze,mobile
37773,Control,1,185.70000000000002,Bronze,mobile
37774,Control,1,4889.8,Silver,mobile
37775,Control,1,1102.4,Gold,mobile
37776,Control,1,2337.9300000000003,Bronze,mobile
37777,Control,1,5395.0599999999995,Bronze,mobile
37778,Variant_A,1,9503.59,Bronze,mobile
37779,Control,1,1360.8000000000002,Bronze,desktop
37780,Control,0,0.0,Silver,mobile
37781,Variant_A,1,1915.2,Bronze,mobile
37782,Variant_B,1,1107.6799999999998,Bronze,mobile
37783,Control,0,0.0,Bronze,mobile
37784,Variant_B,1,1160.0,Gold,mobile
37785,Variant_A,1,2907.12,Bronze,mobile
37786,Variant_A,0,0.0,Silver,desktop
37787,Control,1,7953.599999999999,Silver,mobile
37788,Variant_B,1,2090.1499999999996,Silver,mobile
37789,Variant_B,1,3310.0,Bronze,mobile
37790,Control,0,0.0,Silver,mobile
37791,Variant_A,0,0.0,Bronze,mobile
37792,Control,1,1336.3999999999999,Gold,mobile
37793,Control,1,189.21,Bronze,mobile
37794,Variant_A,0,0.0,Bronze,mobile
37795,Variant_A,1,6881.6,Gold,mobile
37796,Variant_A,1,8298.44,Bronze,mobile
37797,Control,1,2439.78,Bronze,mobile
37798,Variant_B,0,0.0,Bronze,mobile
37799,Control,1,2165.8,Silver,mobile
37800,Variant_A,0,0.0,Platinum,mobile
37801,Control,1,505.43999999999994,Bronze,mobile
37802,Variant_A,0,0.0,Bronze,mobile
37803,Control,1,1866.06,Bronze,mobile
37804,Control,1,7570.68,Bronze,mobile
37805,Control,0,0.0,Silver,mobile
37806,Variant_A,1,2379.36,Gold,mobile
37807,Control,0,0.0,Silver,mobile
37808,Variant_B,1,1020.96,Bronze,mobile
37809,Control,0,0.0,Bronze,mobile
37810,Control,0,0.0,Bronze,mobile
37811,Variant_B,1,15700.400000000001,Bronze,mobile
37812,Control,0,0.0,Silver,mobile
37813,Variant_A,0,0.0,Silver,mobile
37814,Control,1,1734.66,Bronze,mobile
37815,Control,1,3052.4,Bronze,mobile
37816,Control,1,7910.64,Gold,desktop
37817,Control,1,968.24,Gold,desktop
37818,Control,1,2553.81,Bronze,mobile
37819,Variant_A,1,2952.74,Bronze,mobile
37820,Control,0,0.0,Silver,desktop
37821,Variant_B,1,980.46,Bronze,mobile
37822,Variant_B,0,0.0,Bronze,desktop
37823,Variant_A,1,1200.37,Silver,mobile
37824,Control,1,1659.9,Bronze,mobile
37825,Variant_B,1,902.56,Bronze,mobile
37826,Variant_B,0,0.0,Bronze,mobile
37827,Control,0,0.0,Bronze,desktop
37828,Control,1,8703.25,Gold,desktop
37829,Variant_B,0,0.0,Bronze,mobile
37830,Control,0,0.0,Platinum,mobile
37831,Variant_A,1,9445.68,Silver,mobile
37832,Variant_B,0,0.0,Bronze,mobile
37833,Control,0,0.0,Bronze,desktop
37834,Control,0,0.0,Bronze,desktop
37835,Control,1,249.12,Bronze,mobile
37836,Control,1,1392.6599999999999,Bronze,mobile
37837,Control,0,0.0,Gold,mobile
37838,Control,0,0.0,Bronze,mobile
37839,Variant_A,0,0.0,Gold,mobile
37840,Control,0,0.0,Bronze,mobile
37841,Control,1,1433.28,Gold,desktop
37842,Variant_A,1,1825.95,Bronze,mobile
37843,Variant_A,0,0.0,Bronze,desktop
37844,Control,1,3828.96,Bronze,desktop
37845,Control,0,0.0,Bronze,mobile
37846,Control,1,5741.13,Silver,desktop
37847,Variant_A,0,0.0,Bronze,mobile
37848,Variant_A,1,7765.200000000001,Bronze,mobile
37849,Control,0,0.0,Bronze,mobile
37850,Control,1,1999.36,Bronze,desktop
37851,Variant_B,1,4809.76,Bronze,mobile
37852,Variant_A,1,1155.15,Bronze,mobile
37853,Variant_A,1,1195.02,Silver,mobile
37854,Control,0,0.0,Bronze,desktop
37855,Variant_B,0,0.0,Bronze,mobile
37856,Variant_A,1,6327.16,Silver,mobile
37857,Variant_A,1,395.33,Bronze,mobile
37858,Variant_B,1,12014.2,Gold,mobile
37859,Variant_A,1,1222.92,Bronze,mobile
37860,Variant_A,1,0.0,Bronze,mobile
37861,Control,0,0.0,Bronze,mobile
37862,Variant_A,1,855.7800000000001,Bronze,mobile
37863,Control,1,1786.84,Silver,mobile
37864,Control,1,0.0,Silver,mobile
37865,Control,1,9392.51,Silver,mobile
37866,Control,1,5600.7,Bronze,desktop
37867,Control,1,1870.5,Silver,desktop
37868,Control,1,992.64,Bronze,mobile
37869,Variant_A,0,0.0,Platinum,mobile
37870,Control,0,0.0,Bronze,mobile
37871,Control,1,1125.8999999999999,Bronze,desktop
37872,Control,0,0.0,Gold,mobile
37873,Variant_B,1,9340.65,Silver,mobile
37874,Variant_A,1,1348.05,Silver,mobile
37875,Control,0,0.0,Bronze,mobile
37876,Control,1,516.24,Bronze,desktop
37877,Control,1,2715.38,Silver,mobile
37878,Control,0,0.0,Silver,mobile
37879,Control,0,0.0,Bronze,mobile
37880,Control,0,0.0,Bronze,mobile
37881,Control,0,0.0,Silver,mobile
37882,Variant_B,1,175.56,Bronze,mobile
37883,Control,1,2019.57,Platinum,mobile
37884,Control,1,746.58,Platinum,mobile
37885,Variant_B,0,0.0,Bronze,desktop
37886,Variant_B,1,4679.14,Silver,mobile
37887,Control,0,0.0,Bronze,mobile
37888,Variant_A,0,0.0,Gold,mobile
37889,Control,1,3837.43,Gold,mobile
37890,Control,0,0.0,Bronze,desktop
37891,Control,0,0.0,Silver,mobile
37892,Control,1,355.32000000000005,Bronze,mobile
37893,Variant_B,0,0.0,Bronze,desktop
37894,Control,1,2618.28,Bronze,mobile
37895,Control,0,0.0,Bronze,desktop
37896,Variant_B,1,2019.99,Silver,mobile
37897,Variant_B,1,0.0,Silver,mobile
37898,Variant_B,1,5281.38,Bronze,mobile
37899,Variant_B,1,8486.91,Gold,mobile
37900,Variant_A,0,0.0,Bronze,mobile
37901,Variant_A,1,2290.56,Gold,mobile
37902,Control,1,1710.28,Bronze,mobile
37903,Control,1,2323.88,Bronze,mobile
37904,Variant_B,1,2831.4,Silver,mobile
37905,Variant_B,1,800.52,Bronze,mobile
37906,Control,1,1543.32,Bronze,mobile
37907,Control,0,0.0,Bronze,mobile
37908,Control,1,3449.55,Bronze,mobile
37909,Control,1,505.20000000000005,Bronze,desktop
37910,Variant_A,0,0.0,Bronze,mobile
37911,Control,1,9064.07,Bronze,mobile
37912,Control,1,5060.79,Bronze,mobile
37913,Control,0,0.0,Bronze,mobile
37914,Control,1,0.0,Silver,mobile
37915,Variant_B,1,4680.0,Gold,mobile
37916,Control,1,0.0,Silver,desktop
37917,Control,1,6274.38,Silver,mobile
37918,Control,1,282.78000000000003,Bronze,mobile
37919,Control,0,0.0,Bronze,mobile
37920,Variant_B,0,0.0,Bronze,mobile
37921,Variant_B,1,2002.1999999999998,Bronze,mobile
37922,Control,0,0.0,Bronze,mobile
37923,Variant_A,0,0.0,Bronze,mobile
37924,Control,0,0.0,Bronze,mobile
37925,Control,1,1054.12,Silver,mobile
37926,Variant_A,0,0.0,Silver,mobile
37927,Control,1,7267.36,Silver,mobile
37928,Control,1,0.0,Bronze,desktop
37929,Control,0,0.0,Bronze,mobile
37930,Control,1,2375.58,Bronze,mobile
37931,Variant_B,0,0.0,Bronze,desktop
37932,Control,1,2674.84,Bronze,mobile
37933,Variant_A,1,5988.0,Bronze,mobile
37934,Control,0,0.0,Bronze,mobile
37935,Variant_A,1,9810.99,Gold,mobile
37936,Control,0,0.0,Bronze,mobile
37937,Control,1,3331.2,Silver,desktop
37938,Variant_B,1,613.9,Gold,mobile
37939,Variant_B,1,3761.1,Bronze,mobile
37940,Control,0,0.0,Bronze,mobile
37941,Control,0,0.0,Silver,mobile
37942,Variant_B,1,4644.64,Bronze,mobile
37943,Control,1,2805.54,Bronze,mobile
37944,Variant_B,1,6968.75,Bronze,mobile
37945,Control,1,1434.0,Platinum,mobile
37946,Variant_A,1,2511.1800000000003,Silver,mobile
37947,Variant_B,0,0.0,Bronze,mobile
37948,Control,1,2706.06,Silver,mobile
37949,Variant_A,0,0.0,Bronze,mobile
37950,Control,1,2439.03,Platinum,mobile
37951,Control,1,2604.74,Bronze,mobile
37952,Control,0,0.0,Silver,mobile
37953,Control,0,0.0,Bronze,mobile
37954,Variant_A,1,7172.32,Bronze,mobile
37955,Control,1,1798.68,Silver,mobile
37956,Control,1,16140.78,Bronze,mobile
37957,Variant_B,1,6810.3,Bronze,mobile
37958,Variant_A,0,0.0,Gold,mobile
37959,Variant_B,0,0.0,Bronze,mobile
37960,Control,1,1166.4,Bronze,mobile
37961,Variant_B,1,1613.3000000000002,Bronze,mobile
37962,Variant_A,1,2619.98,Silver,mobile
37963,Control,1,1102.0,Bronze,mobile
37964,Control,1,2373.36,Silver,mobile
37965,Control,1,2366.4,Bronze,mobile
37966,Variant_A,1,1902.1599999999999,Bronze,mobile
37967,Control,0,0.0,Bronze,mobile
37968,Control,1,5510.0,Silver,mobile
37969,Control,1,2734.08,Silver,mobile
37970,Control,1,247.20000000000002,Bronze,mobile
37971,Variant_B,1,6863.94,Silver,desktop
37972,Control,1,1061.99,Bronze,mobile
37973,Control,1,1849.27,Gold,mobile
37974,Control,0,0.0,Bronze,desktop
37975,Control,1,698.4000000000001,Gold,desktop
37976,Variant_B,1,0.0,Bronze,mobile
37977,Variant_A,0,0.0,Bronze,mobile
37978,Variant_A,1,3061.8,Bronze,mobile
37979,Variant_A,1,0.0,Silver,mobile
37980,Variant_A,1,4411.04,Gold,mobile
37981,Control,1,527.51,Silver,mobile
37982,Control,1,1974.44,Bronze,mobile
37983,Variant_B,1,3551.2000000000003,Silver,mobile
37984,Variant_B,1,16057.92,Silver,mobile
37985,Control,1,7907.240000000001,Silver,mobile
37986,Variant_B,0,0.0,Platinum,mobile
37987,Variant_B,1,1185.87,Bronze,mobile
37988,Control,1,512.2,Bronze,mobile
37989,Variant_A,0,0.0,Bronze,mobile
37990,Control,0,0.0,Bronze,mobile
37991,Variant_B,1,921.12,Bronze,mobile
37992,Variant_B,1,2597.28,Bronze,mobile
37993,Control,0,0.0,Silver,desktop
37994,Control,1,2720.48,Silver,mobile
37995,Control,1,459.17,Bronze,mobile
37996,Variant_B,0,0.0,Bronze,mobile
37997,Control,1,1422.1200000000001,Bronze,mobile
37998,Variant_A,0,0.0,Bronze,mobile
37999,Control,0,0.0,Bronze,mobile
38000,Variant_A,0,0.0,Bronze,mobile
38001,Control,1,3771.7200000000003,Platinum,desktop
38002,Control,0,0.0,Gold,mobile
38003,Control,1,1304.32,Bronze,mobile
38004,Variant_B,1,2838.6,Bronze,mobile
38005,Control,1,3410.3999999999996,Bronze,desktop
38006,Variant_B,1,12587.75,Silver,mobile
38007,Variant_B,1,4266.34,Bronze,mobile
38008,Control,1,4204.86,Gold,desktop
38009,Control,0,0.0,Bronze,mobile
38010,Control,1,1338.0,Bronze,mobile
38011,Variant_B,1,541.05,Bronze,desktop
38012,Control,1,2436.84,Silver,mobile
38013,Control,1,117.17999999999999,Bronze,desktop
38014,Variant_B,0,0.0,Silver,mobile
38015,Control,1,247.01,Bronze,mobile
38016,Control,1,309.25,Gold,mobile
38017,Control,0,0.0,Bronze,mobile
38018,Variant_A,0,0.0,Bronze,mobile
38019,Variant_B,0,0.0,Bronze,desktop
38020,Control,0,0.0,Silver,desktop
38021,Control,1,845.8800000000001,Silver,mobile
38022,Control,1,2988.7200000000003,Silver,mobile
38023,Variant_A,1,2841.48,Bronze,mobile
38024,Variant_A,1,2134.08,Bronze,mobile
38025,Variant_A,1,3763.7599999999998,Silver,mobile
38026,Control,0,0.0,Bronze,desktop
38027,Variant_A,1,1490.4,Bronze,mobile
38028,Control,1,1991.25,Silver,mobile
38029,Variant_B,0,0.0,Silver,mobile
38030,Control,1,1546.56,Silver,mobile
38031,Control,1,8028.839999999999,Bronze,mobile
38032,Control,1,2928.3999999999996,Platinum,mobile
38033,Variant_A,0,0.0,Bronze,mobile
38034,Variant_A,1,1475.85,Gold,desktop
38035,Control,1,3341.2799999999997,Gold,mobile
38036,Control,0,0.0,Silver,mobile
38037,Control,0,0.0,Bronze,desktop
38038,Variant_A,1,394.56000000000006,Silver,mobile
38039,Variant_A,1,2140.8,Silver,mobile
38040,Variant_A,1,4529.28,Gold,mobile
38041,Variant_A,0,0.0,Bronze,mobile
38042,Variant_B,1,927.15,Bronze,mobile
38043,Control,1,14507.519999999999,Gold,mobile
38044,Control,1,1736.8500000000001,Bronze,mobile
38045,Control,1,10930.410000000002,Silver,mobile
38046,Variant_A,1,2875.92,Bronze,mobile
38047,Variant_A,1,2416.23,Silver,mobile
38048,Control,1,2186.1,Silver,mobile
38049,Control,0,0.0,Bronze,mobile
38050,Variant_B,1,4782.96,Bronze,mobile
38051,Control,1,5228.0,Bronze,mobile
38052,Variant_B,0,0.0,Bronze,desktop
38053,Variant_B,1,1865.6999999999998,Gold,mobile
38054,Control,1,0.0,Bronze,mobile
38055,Control,1,1212.75,Bronze,mobile
38056,Control,0,0.0,Bronze,desktop
38057,Control,1,2701.6,Bronze,mobile
38058,Variant_A,1,326.69,Gold,desktop
38059,Variant_A,1,1371.86,Silver,mobile
38060,Variant_A,1,5604.39,Silver,mobile
38061,Control,0,0.0,Bronze,mobile
38062,Control,0,0.0,Bronze,mobile
38063,Control,1,182.12,Bronze,mobile
38064,Control,0,0.0,Bronze,mobile
38065,Variant_B,1,848.0,Gold,mobile
38066,Control,1,5285.0,Silver,mobile
38067,Control,1,2200.23,Gold,mobile
38068,Variant_A,1,3810.8300000000004,Bronze,mobile
38069,Control,1,3830.8599999999997,Bronze,mobile
38070,Control,0,0.0,Bronze,mobile
38071,Control,0,0.0,Bronze,mobile
38072,Control,1,3938.29,Bronze,desktop
38073,Variant_B,0,0.0,Gold,mobile
38074,Control,0,0.0,Bronze,mobile
38075,Control,1,2220.46,Bronze,mobile
38076,Variant_A,0,0.0,Gold,mobile
38077,Variant_B,1,15197.52,Bronze,mobile
38078,Control,1,0.0,Bronze,mobile
38079,Variant_A,1,1402.2,Bronze,mobile
38080,Variant_B,1,1138.88,Bronze,mobile
38081,Control,1,4480.2,Silver,desktop
38082,Control,0,0.0,Bronze,mobile
38083,Variant_A,0,0.0,Bronze,mobile
38084,Control,0,0.0,Bronze,desktop
38085,Variant_A,1,5985.0199999999995,Bronze,mobile
38086,Control,0,0.0,Bronze,mobile
38087,Control,0,0.0,Gold,mobile
38088,Variant_A,1,2619.25,Platinum,mobile
38089,Control,1,5975.84,Gold,mobile
38090,Control,1,3881.07,Silver,mobile
38091,Variant_B,1,8966.1,Bronze,mobile
38092,Control,1,0.0,Bronze,mobile
38093,Control,0,0.0,Bronze,mobile
38094,Control,0,0.0,Bronze,mobile
38095,Control,1,2681.92,Bronze,mobile
38096,Control,0,0.0,Bronze,mobile
38097,Control,1,1573.26,Silver,mobile
38098,Variant_B,1,5515.4400000000005,Bronze,mobile
38099,Control,1,436.5,Bronze,mobile
38100,Control,1,667.1700000000001,Silver,mobile
38101,Variant_B,1,0.0,Platinum,mobile
38102,Control,1,2427.63,Platinum,mobile
38103,Variant_A,0,0.0,Silver,mobile
38104,Control,0,0.0,Silver,desktop
38105,Control,1,6747.779999999999,Bronze,mobile
38106,Control,0,0.0,Silver,mobile
38107,Control,1,23754.6,Silver,mobile
38108,Variant_B,1,643.75,Silver,mobile
38109,Control,1,0.0,Bronze,mobile
38110,Control,1,5727.46,Silver,mobile
38111,Variant_A,1,4171.64,Silver,mobile
38112,Control,1,1716.27,Bronze,mobile
38113,Control,0,0.0,Bronze,mobile
38114,Control,1,4037.46,Silver,desktop
38115,Variant_B,0,0.0,Bronze,mobile
38116,Control,1,1251.6,Bronze,mobile
38117,Variant_A,0,0.0,Gold,mobile
38118,Variant_B,1,4824.94,Bronze,mobile
38119,Control,1,4355.34,Gold,mobile
38120,Control,0,0.0,Bronze,mobile
38121,Control,0,0.0,Gold,mobile
38122,Control,1,0.0,Bronze,desktop
38123,Control,0,0.0,Gold,mobile
38124,Control,0,0.0,Bronze,mobile
38125,Control,1,11763.44,Gold,mobile
38126,Control,1,2111.98,Platinum,mobile
38127,Variant_A,1,408.90000000000003,Silver,mobile
38128,Variant_B,1,928.16,Bronze,mobile
38129,Variant_B,0,0.0,Bronze,mobile
38130,Variant_B,1,413.76,Bronze,mobile
38131,Variant_B,0,0.0,Bronze,mobile
38132,Control,0,0.0,Silver,mobile
38133,Control,1,5681.92,Silver,mobile
38134,Control,1,603.72,Silver,mobile
38135,Variant_A,0,0.0,Silver,mobile
38136,Variant_A,0,0.0,Silver,mobile
38137,Control,1,6762.24,Silver,mobile
38138,Variant_A,1,235.08,Bronze,mobile
38139,Control,1,935.18,Bronze,mobile
38140,Variant_B,1,438.46,Gold,mobile
38141,Control,1,0.0,Bronze,mobile
38142,Control,1,3906.32,Gold,desktop
38143,Control,1,2261.57,Gold,mobile
38144,Control,0,0.0,Bronze,desktop
38145,Control,0,0.0,Bronze,mobile
38146,Control,0,0.0,Bronze,mobile
38147,Control,1,2943.31,Silver,mobile
38148,Control,0,0.0,Bronze,mobile
38149,Control,1,2241.11,Bronze,mobile
38150,Variant_B,0,0.0,Bronze,mobile
38151,Variant_B,0,0.0,Bronze,mobile
38152,Variant_B,1,4837.4,Bronze,mobile
38153,Control,1,20790.64,Silver,mobile
38154,Control,0,0.0,Bronze,mobile
38155,Control,1,1387.3200000000002,Bronze,mobile
38156,Control,0,0.0,Bronze,mobile
38157,Control,1,2817.2000000000003,Silver,desktop
38158,Variant_A,0,0.0,Bronze,mobile
38159,Variant_A,1,1233.18,Silver,desktop
38160,Control,0,0.0,Silver,mobile
38161,Variant_A,1,0.0,Bronze,mobile
38162,Variant_A,1,8095.08,Bronze,mobile
38163,Variant_B,1,0.0,Bronze,mobile
38164,Control,1,1452.36,Bronze,mobile
38165,Control,0,0.0,Bronze,mobile
38166,Variant_A,1,4135.5599999999995,Silver,desktop
38167,Control,0,0.0,Bronze,mobile
38168,Variant_B,1,1496.0,Bronze,mobile
38169,Variant_A,1,0.0,Silver,mobile
38170,Control,0,0.0,Bronze,mobile
38171,Variant_B,0,0.0,Bronze,mobile
38172,Variant_A,1,1475.85,Bronze,desktop
38173,Control,1,3161.76,Bronze,mobile
38174,Variant_B,0,0.0,Bronze,desktop
38175,Variant_B,1,130.24,Bronze,mobile
38176,Variant_B,0,0.0,Bronze,mobile
38177,Control,1,2286.06,Silver,mobile
38178,Variant_A,1,2548.48,Silver,mobile
38179,Control,0,0.0,Bronze,mobile
38180,Variant_B,1,3596.0,Bronze,mobile
38181,Control,1,161.0,Bronze,mobile
38182,Control,0,0.0,Bronze,desktop
38183,Variant_B,1,338.15999999999997,Bronze,mobile
38184,Variant_A,0,0.0,Silver,mobile
38185,Variant_A,0,0.0,Bronze,mobile
38186,Variant_B,1,2408.9,Gold,mobile
38187,Control,1,3605.5199999999995,Bronze,mobile
38188,Control,0,0.0,Bronze,mobile
38189,Variant_B,1,2499.9,Bronze,desktop
38190,Control,1,152.57,Platinum,mobile
38191,Variant_A,0,0.0,Bronze,mobile
38192,Control,0,0.0,Bronze,mobile
38193,Control,1,716.76,Bronze,mobile
38194,Control,0,0.0,Bronze,desktop
38195,Control,1,2525.25,Gold,mobile
38196,Control,0,0.0,Bronze,mobile
38197,Control,1,7177.75,Bronze,mobile
38198,Control,0,0.0,Bronze,mobile
38199,Control,0,0.0,Bronze,mobile
38200,Variant_A,1,2827.78,Bronze,mobile
38201,Control,1,1416.1000000000001,Silver,desktop
38202,Control,1,7974.099999999999,Silver,mobile
38203,Control,1,228.24,Silver,mobile
38204,Control,1,2679.3700000000003,Silver,mobile
38205,Control,1,2691.44,Platinum,mobile
38206,Control,0,0.0,Silver,mobile
38207,Control,0,0.0,Bronze,mobile
38208,Control,1,2572.09,Silver,mobile
38209,Control,1,2181.69,Bronze,mobile
38210,Control,1,1260.6499999999999,Bronze,mobile
38211,Variant_B,0,0.0,Bronze,desktop
38212,Variant_A,1,2131.92,Bronze,mobile
38213,Variant_A,0,0.0,Platinum,mobile
38214,Control,1,802.48,Bronze,desktop
38215,Control,1,386.88,Bronze,mobile
38216,Variant_A,1,2742.39,Bronze,mobile
38217,Control,1,3101.7599999999998,Bronze,mobile
38218,Control,1,9520.5,Bronze,mobile
38219,Control,1,242.39999999999998,Bronze,mobile
38220,Variant_B,0,0.0,Bronze,mobile
38221,Control,1,4676.76,Bronze,desktop
38222,Control,1,1766.3999999999999,Silver,mobile
38223,Variant_B,1,0.0,Silver,mobile
38224,Control,0,0.0,Bronze,mobile
38225,Control,1,2187.07,Bronze,mobile
38226,Control,0,0.0,Silver,mobile
38227,Variant_A,1,0.0,Bronze,mobile
38228,Variant_A,1,5877.12,Bronze,mobile
38229,Control,1,435.51,Bronze,mobile
38230,Variant_B,0,0.0,Bronze,desktop
38231,Variant_B,0,0.0,Gold,mobile
38232,Control,1,7400.5,Bronze,mobile
38233,Control,1,4899.04,Bronze,mobile
38234,Variant_A,1,6359.22,Silver,desktop
38235,Control,0,0.0,Bronze,desktop
38236,Variant_B,1,12592.199999999999,Silver,mobile
38237,Control,0,0.0,Bronze,mobile
38238,Control,1,1282.05,Bronze,mobile
38239,Control,1,1010.52,Bronze,mobile
38240,Control,0,0.0,Silver,mobile
38241,Variant_B,1,5629.14,Platinum,mobile
38242,Control,1,1324.6000000000001,Bronze,mobile
38243,Variant_A,1,1165.22,Bronze,desktop
38244,Control,0,0.0,Silver,mobile
